video_title,video_length,video_views,published_date,tournament
EVO 2019 SSBU - MZT | Sin (Jigglypuff) Vs. Artificial (Lucina) Smash Ultimate Tournament Pools,PT9M38S,9703,2019-08-03T21:48:32Z,EVO 2019
EVO 2019 SSBU - UTG | Spanky (Pokemon Trainer) Vs. PG | Marss (ZSS) Smash Ultimate Tournament Pools,PT7M46S,15143,2019-08-03T21:52:59Z,EVO 2019
EVO 2019 SSBU - ARM | Prodigy (Mario) Vs. Manny (Peach) Smash Ultimate Tournament Pools,PT6M53S,5138,2019-08-03T22:08:18Z,EVO 2019
EVO 2019 SSBU - GN | Swamp (Dedede) Vs. Tort (K. Rool) Smash Ultimate Tournament Pools,PT5M47S,7906,2019-08-03T22:28:01Z,EVO 2019
"EVO 2019 SSBU - CG | Rafi (Palutena, Bowser) Vs. SRS | Haystack (Luigi) Smash Ultimate Pools",PT5M1S,4487,2019-08-03T22:35:36Z,EVO 2019
EVO 2019 SSBU - KH | Wes (Little Mac) Vs. Envy (Palutena) Smash Ultimate Tournament Pools,PT10M58S,14152,2019-08-03T23:01:56Z,EVO 2019
EVO 2019 SSBU - XTR | Spargo (Cloud) Vs. OkamiSalami (Link) Smash Ultimate Tournament Pools,PT5M36S,29155,2019-08-03T23:17:27Z,EVO 2019
"EVO 2019 SSBU - Mudomo (Pichu) Vs. Wammer (Young Link, Joker) Smash Ultimate Tournament Pools",PT6M21S,4623,2019-08-03T23:21:54Z,EVO 2019
EVO 2019 SSBU - Zenyou (Mario) Vs. Rhythm (Roy) Smash Ultimate Tournament Pools,PT7M27S,12931,2019-08-03T23:33:38Z,EVO 2019
EVO 2019 SSBU - EM | SuperTurboRyan (Captain Falcon) Vs. T1 | Larry Lurr (Wolf) Smash Ultimate Pools,PT5M51S,9633,2019-08-03T23:42:27Z,EVO 2019
EVO 2019 SSBU - SF | Kusa (ROB) Vs. eU | Samsora (Peach) Smash Ultimate Tournament Pools,PT8M17S,8217,2019-08-04T00:02:16Z,EVO 2019
"EVO 2019 SSBU - KH | Arma (Palutena, ZSS) Vs. MVG | Dark Wizzy (Mario) Smash Ultimate Pools",PT9M7S,6930,2019-08-04T00:23:08Z,EVO 2019
EVO 2019 SSBU - PG | Plup (Mega Man) Vs. Horse! (Ness) Smash Ultimate Tournament Pools,PT6M10S,13586,2019-08-04T00:24:25Z,EVO 2019
EVO 2019 SSBU - Kofu (Game & Watch) Vs. IE | Toski (Snake) Smash Ultimate Tournament Pools,PT7M47S,4001,2019-08-04T00:41:40Z,EVO 2019
EVO 2019 SSBU - Double A (Shulk) Vs. SS | MrConCon (Luigi) Smash Ultimate Tournament Pools,PT18M43S,10784,2019-08-04T01:10:48Z,EVO 2019
EVO 2019 SSBU - NVR | Elegant (Luigi) Vs. ARM | Banana Boy (Yoshi) Smash Ultimate Tournament Top 256,PT6M13S,41326,2019-08-04T01:20:44Z,EVO 2019
EVO 2019 SSBU - Liquid` Dabuz (Olimar) Vs. ATH | DD (Wario) Smash Ultimate Tournament Top 256,PT8M20S,6228,2019-08-04T01:36:19Z,EVO 2019
EVO 2019 SSBU - Kome (Shulk) Vs. eU | Samsora (Peach) Smash Ultimate Tournament Top 256,PT13M17S,33192,2019-08-04T01:57:19Z,EVO 2019
EVO 2019 SSBU - Rogue | Light (Fox) Vs. FOW (Ness) Smash Ultimate Tournament Top 256,PT7M26S,31392,2019-08-04T02:03:48Z,EVO 2019
EVO 2019 SSBU - NRG | Nairo (Palutena) Vs. BC | Mr. R (Chrom) Smash Ultimate Tournament Top 256,PT11M22S,72101,2019-08-04T02:40:57Z,EVO 2019
EVO 2019 SSBU - Lui$ (Fox) Vs. ProtoBanham (Lucina) Smash Ultimate Tournament Top 256,PT11M51S,15319,2019-08-07T17:13:14Z,EVO 2019
EVO 2019 SSBU - PG | Marss (ZSS) Vs. NVR | Elegant (Luigi) Smash Ultimate Tournament Top 256,PT12M35S,123039,2019-08-04T02:59:02Z,EVO 2019
EVO 2019 SSBU - FOX | MkLeo (Joker) Vs. R2G | Kameme (Mega Man) Smash Ultimate Tournament Top 32,PT10M1S,614391,2019-08-04T03:26:45Z,EVO 2019
EVO 2019 SSBU - SLY | Glutonny (Wario) Vs. Shogun (Snake) Smash Ultimate Tournament Top 32,PT8M54S,48420,2019-08-04T03:40:24Z,EVO 2019
EVO 2019 SSBU - TSM | Tweek (Pokemon Trainer) Vs. Protobanham (Lucina) Smash Ultimate Tournament T32,PT13M48S,138931,2019-08-04T04:03:52Z,EVO 2019
[OFFSTREAM] EVO 2019 SSBU - PG | Marss (ZSS) Vs. Nietono (Wario) Smash Ultimate Winners Top 32,PT13M19S,4551,2019-08-20T17:45:00Z,EVO 2019
"[OFFSTREAM] EVO 2019 SSBU - NRG | Nairo (Palutena) Vs. kept (Isabelle, Villager) Smash Ultimate LT32",PT16M42S,9762,2019-08-20T18:00:00Z,EVO 2019
EVO 2019 SSBU - Liquid` Dabuz (Olimar) Vs. Raito (Duck Hunt) Smash Ultimate Tournament W. Quarters,PT14M19S,63635,2019-08-04T04:22:56Z,EVO 2019
EVO 2019 SSBU - DNG | Nietono (Wario) Vs. eU | Samsora (Peach) Smash Ultimate Tournament W. Quarters,PT8M36S,23301,2019-08-04T04:40:02Z,EVO 2019
EVO 2019 SSBU - SLY | Glutonny (Wario) Vs. R2G | Kameme (Mega Man) Smash Ultimate Tournament WQ,PT13M41S,89903,2019-08-04T04:53:33Z,EVO 2019
EVO 2019 SSBU - TSM | Tweek (Pokemon Trainer) Vs SNB | Abadango (Wario) Smash Ultimate Tournament WQ,PT7M24S,42576,2019-08-04T05:04:19Z,EVO 2019
[OFFSTREAM] EVO 2019 SSBU - NRG | Nairo (Palutena) Vs. PG | Marss (ZSS) Smash Ultimate Losers Top 24,PT10M1S,9429,2019-08-20T18:15:00Z,EVO 2019
"[OFFSTREAM] EVO 2019 SSBU - BC | Mr. R (Snake, Chrom) Vs. ProtoBanham (Lucina, Ink) Ultimate Top 16",PT10M59S,8052,2019-08-20T18:30:01Z,EVO 2019
"EVO 2019 SSBU - TL | Dabuz (Olimar, Rosa) Vs Rogue | Light (Fox) Smash Ultimate Tournament L. Top 12",PT15M2S,54687,2019-08-04T05:26:20Z,EVO 2019
EVO 2019 SSBU - GV | Zackray (Wolf) Vs. DNG | Nietono (Wario) Smash Ultimate Tournament L. Top 12,PT8M1S,67322,2019-08-04T05:36:41Z,EVO 2019
EVO 2019 SSBU - R2G | Kameme (Mega Man) Vs. Protobanham (Lucina) Smash Ultimate Tournament L. Top 12,PT15M29S,86402,2019-08-04T06:04:04Z,EVO 2019
EVO 2019 SSBU - FOX | MkLeo (Joker) Vs. SNB | Abadango (Wario) Smash Ultimate Tournament L. Top 12,PT10M1S,149406,2019-08-04T06:08:17Z,EVO 2019
EVO 2019 OFF STREAM - Maister (Game & Watch) Vs. Raito (Duck Hunt) Smash Ultimate Tournament,PT10M36S,30047,2019-08-04T17:15:16Z,EVO 2019
EVO 2019 OFF STREAM - MVD (Snake) Vs. Konga (Donkey Kong) Smash Ultimate Tournament Top 256,PT8M53S,8883,2019-08-06T16:00:07Z,EVO 2019
EVO 2019 SSBU - Raito (Duck Hunt) Vs. SLY | Glutonny (Wario) Smash Ultimate Tournament Winners Semis,PT14M20S,59551,2019-08-05T02:46:59Z,EVO 2019
EVO 2019 SSBU - TSM | Tweek (Pokemon Trainer) Vs. eU | Samsora (Peach) Smash Ultimate Winners Semis,PT10M1S,43552,2019-08-05T02:53:32Z,EVO 2019
EVO 2019 SSBU - Rogue | Light (Fox) Vs Protobanham (Lucina) Smash Ultimate Tournament Losers Eighths,PT10M1S,170427,2019-08-05T03:14:28Z,EVO 2019
EVO 2019 SSBU - FOX | MkLeo (Joker) Vs. GW | Zackray (Wolf) Smash Ultimate Tournament Losers Eighths,PT10M4S,155593,2019-08-05T03:15:07Z,EVO 2019
EVO 2019 SSBU - eU | Samsora (Peach) Vs. Protobanham (Lucina) Smash Ultimate Tournament L. Quarters,PT14M4S,50056,2019-08-05T03:38:54Z,EVO 2019
EVO 2019 SSBU - FOX | MkLeo (Joker) Vs. Raito (Duck Hunt) Smash Ultimate Tournament Losers Quarters,PT10M1S,74680,2019-08-05T03:49:27Z,EVO 2019
EVO 2019 SSBU - SLY | Glutonny (Wario) Vs. TSM | Tweek (PT) Smash Ultimate Tournament Winners Finals,PT20M58S,92554,2019-08-05T04:25:49Z,EVO 2019
EVO 2019 SSBU - FOX | MkLeo (Joker) Vs. eU | Samsora (Peach) Smash Ultimate Tournament Losers Semis,PT10M1S,45171,2019-08-05T04:26:32Z,EVO 2019
EVO 2019 SSBU - SLY | Glutonny (Wario) Vs FOX | MkLeo (Joker) Smash Ultimate Tournament Losers Final,PT11M46S,108058,2019-08-05T04:48:04Z,EVO 2019
EVO 2019 Smash Ultimate Grand Finals - TSM | Tweek (Pokemon Trainer) Vs. FOX | MkLeo (Joker),PT38M3S,1836317,2019-08-05T06:04:24Z,EVO 2019
